,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category
9308,1098.66299,8.42416,55.5,37.6,44.8,5.42949,81.14958,9
9313,1222.77433,9.34062,55.5,37.6,44.8,5.54092,318.08875,13
9318,1219.59277,9.32261,56.5,37.6,44.8,5.07332,313.12356,9
9323,1147.51217,8.85838,56.5,37.6,44.8,3.57355,209.19275,5
9328,1104.03567,8.460180000000001,56.5,37.6,44.8,4.0496300000000005,192.41144,5
9333,1486.97999,11.35962,56.5,37.6,44.8,6.35497,566.20412,10
9338,1415.5747199999996,10.81334,57.5,37.6,44.8,5.4976,493.76209000000006,13
9343,1436.17995,10.99944,57.5,37.6,44.8,6.32302,516.39578,10
9348,1419.89674,10.89939,57.5,37.6,44.8,5.91259,519.3874099999998,13
9353,1295.99554,9.9109,57.5,37.6,44.8,5.5620400000000005,376.00856,13
9358,1306.98086,10.05097,57.5,37.6,44.8,5.36602,392.84722,13
9363,1492.75779,11.41564,57.5,37.6,44.8,5.43538,577.55038,13
9368,1416.65526,10.88538,56.5,37.6,44.8,6.96432,500.34697,10
9373,1122.77998,8.5002,56.5,37.6,44.8,4.09802,171.94009,5
9378,1104.44087,8.470189999999999,56.5,37.6,44.8,5.05402,180.50364,9
9383,1107.98266,8.436169999999999,55.5,37.6,44.8,4.93964,168.18323,9
9388,1099.45838,8.44417,55.5,37.6,44.8,4.7062,183.59672,9
9393,1094.0107,8.42416,55.5,37.6,44.8,4.3966400000000005,145.06486,5
9398,1155.31599,8.84637,54.5,37.6,44.8,3.69035,268.39178,5
9403,1097.6575300000004,8.42416,54.5,37.6,44.8,4.58311,177.24883,9
9408,1098.7530800000004,8.42817,54.5,37.6,44.8,3.75306,29.72456,5
9413,1098.55795,8.40816,54.5,37.6,44.8,4.17826,145.1902,5
9418,1101.36434,8.42817,54.5,37.6,44.8,3.4468300000000003,114.44748,5
9433,1093.96572,8.42817,51.5,37.6,44.8,3.39542,169.5722,5
9438,1100.2088,8.43817,51.5,37.6,44.8,3.4243900000000003,54.20963,3
9448,1104.33583,8.436169999999999,51.5,37.6,43.8,2.37657,101.09543,3
9453,1101.25931,8.436169999999999,51.5,37.6,43.8,4.35344,152.03181,5
9458,1141.04393,8.75633,51.5,37.6,43.8,5.561719999999998,259.3877,9
9463,1093.83058,8.416160000000001,51.5,37.6,43.8,3.29116,165.20531,3
9468,1104.35085,8.44818,51.5,37.6,43.8,3.9407,120.01717,5
9473,1095.31633,8.42216,51.5,37.6,43.8,4.90771,196.33275,9
9478,1114.12063,8.55223,51.5,37.6,43.8,4.8272900000000005,239.70519,9
9483,1098.57297,8.43017,51.5,37.6,43.8,2.9721,110.95398,3
9488,1133.18012,8.73232,51.5,37.6,43.8,3.95154,260.81931000000003,5
9493,1295.05,9.86488,51.5,37.6,43.8,5.55547,372.0565,13
9498,1100.2088,8.41816,51.5,37.6,43.8,4.15155,171.91956000000005,5
9503,1102.2198,8.426160000000001,51.5,37.6,43.8,3.885580000000001,125.56651,5
9508,1100.31383,8.42216,51.5,37.6,43.8,3.87052,102.76748,5
9513,1098.55795,8.43417,51.5,37.6,43.8,4.12634,168.75264,5
9518,1095.97665,8.41816,51.5,37.6,43.8,3.6576,102.54762,5
9523,1108.13267,8.43417,51.5,37.6,43.8,4.59208,176.03236,9
9528,1093.9057300000004,8.416160000000001,51.5,37.6,43.8,4.36223,217.88175,5
9533,1097.34242,8.45618,50.5,37.6,43.8,2.73659,106.57035,3
9538,1122.945,8.64827,50.5,37.6,43.8,5.04824,248.07494,9
9543,1107.98266,8.436169999999999,50.5,37.6,43.8,4.71981,175.03105,9
9548,1107.0522,8.41816,50.5,37.6,43.8,3.97041,163.52995,5
9553,1415.66467,10.77332,50.5,37.6,43.8,6.28735,476.82809,10
9558,1269.3423699999996,9.66278,50.5,37.6,43.8,5.5494,346.43828,13
9563,1336.57563,10.27708,51.5,37.6,43.8,6.582910000000001,414.17197,10
9568,1444.40399,11.1315,51.5,37.6,43.8,6.66757,538.3955599999998,10
9573,1294.8849699999996,9.95292,51.5,37.6,43.8,5.71669,383.2455,13
9578,1113.26517,8.538219999999999,51.5,37.6,43.8,4.43825,241.55192,9
9583,1549.78597,11.90588,52.5,37.6,43.8,6.34856,662.13131,10
9588,1288.4017199999996,9.9209,52.5,37.6,43.8,4.41866,384.48847,9
9593,1408.14607,10.7153,52.5,37.6,43.8,5.87886,482.20103,13
9598,1265.87566,9.74081,53.5,37.6,43.8,5.3364,358.59256,13
9603,1104.23072,8.43417,53.5,37.6,43.8,2.86953,99.97476,3
9608,1105.35631,8.44617,52.5,37.6,43.8,4.91373,229.38553,9
9613,1442.36288,10.98543,52.5,37.6,43.8,5.76889,516.6334099999998,13
9618,1294.2097,9.9109,52.5,37.6,44.8,7.1905100000000015,375.3875,10
9623,1476.5348,11.35962,53.5,37.6,44.8,6.38646,569.42069,10
9628,1472.19762,11.24556,53.5,37.6,44.8,5.7950800000000005,559.0455599999998,13
9633,1096.1567699999996,8.43217,53.5,37.6,44.8,4.80245,210.58264,9
9638,1202.16918,9.1085,53.5,37.6,44.8,5.67413,291.62281,13
9643,1214.83544,9.26058,53.5,37.6,44.8,5.24138,306.95725,9
9648,1151.54911,8.76033,53.5,37.6,44.8,4.15771,261.45564,5
9653,1102.85009,8.442169999999999,53.5,37.6,44.8,3.75713,79.48595,5
9658,1107.66741,8.42416,53.5,37.6,44.8,3.4853400000000003,164.17522,5
9663,1189.14276,9.05247,53.5,37.6,44.8,4.33293,285.73344,9
9668,1096.96717,8.43417,53.5,37.6,44.8,3.29066,150.62133,3
9673,1358.71157,10.45917,52.5,37.6,44.8,5.4508800000000015,453.86772,13
9678,1177.10679,9.03647,52.5,37.6,44.8,5.39588,284.54200000000003,9
9683,1099.93859,8.44417,52.5,37.6,44.8,4.09669,188.49183,5
9688,1094.32588,8.43217,52.5,37.6,44.8,3.80674,190.14689,5
9693,1108.4929,8.44017,52.5,37.6,44.8,4.05881,146.77086,5
9698,1144.36063,8.76633,52.5,37.6,44.8,5.10464,263.029,9
9703,1101.42441,8.42817,52.5,37.6,44.8,4.85436,222.80278,9
9708,1102.20478,8.43217,52.5,37.6,44.8,5.18107,209.70488,9
9713,1098.06273,8.43217,52.5,37.6,44.8,4.94948,213.89342,9
9718,1107.38233,8.43017,52.5,37.6,44.8,3.87994,135.30941,5
9723,1106.01671,8.43217,51.5,37.6,44.8,4.209219999999998,190.27827,5
9728,1106.52695,8.44417,51.5,37.6,44.8,4.17165,159.57641999999996,5
9733,1107.20221,8.436169999999999,51.5,37.6,44.8,3.04183,69.65609,3
9738,1107.53241,8.41816,51.5,37.6,43.8,4.11916,145.65733,5
9743,1096.17178,8.426160000000001,51.5,37.6,43.8,4.153569999999998,133.05884,5
9748,1101.72457,8.420160000000001,50.5,37.6,43.8,3.45324,89.64868,5
9753,1099.36836,8.42817,50.5,37.6,43.8,2.84205,115.55876,3
9758,1100.97416,8.42817,50.5,37.6,43.8,3.44558,93.08342,5
9763,1107.09718,8.42817,50.5,37.6,43.8,3.1893700000000003,94.66279,3
9768,1095.85667,8.43217,50.5,36.6,43.8,3.86378,96.92122,5
9773,1095.0162300000004,8.420160000000001,50.5,36.6,43.8,3.47337,100.68767,5
9778,1109.04812,8.43817,50.5,36.6,43.8,3.36702,73.19095,3
9783,1098.87314,8.426160000000001,50.5,36.6,43.8,2.97448,67.20398,3
9788,1099.51844,8.43017,49.5,36.6,43.8,3.35362,58.1609,3
9793,1099.62348,8.436169999999999,49.5,36.6,43.8,3.14202,21.40438,3
9816,1227.2916300000004,9.45867,49.5,36.6,42.8,4.85744,327.86334,9
9821,1101.37936,8.442169999999999,50.5,36.6,42.8,4.63145,233.81122,9
9826,1108.04265,8.42416,50.5,36.6,42.8,3.65116,93.73936,5
9832,1101.97969,8.44017,50.5,36.6,42.8,2.10855,18.875020000000006,3
10030,1098.40787,8.380139999999999,49.5,37.6,42.8,4.15453,136.41952,5
10035,1099.80359,8.42216,49.5,37.6,42.8,4.21537,151.97343999999995,5
10040,1098.37791,8.426160000000001,50.5,38.6,42.8,3.66438,95.49976,5
10045,1108.4929,8.454180000000001,50.5,38.6,42.8,2.66191,21.44692,3
10050,1095.84166,8.43817,50.5,38.6,42.8,3.01115,17.36896,3
10055,1097.35736,8.43417,50.5,38.6,43.8,3.28036,79.30488000000003,3
10060,1101.69454,8.420160000000001,51.5,39.6,43.8,3.22336,97.56652,3
10065,1099.48848,8.44017,51.5,39.6,44.8,4.11406,88.55959,5
10070,1097.6575300000004,8.43017,51.5,39.6,44.8,3.10178,58.8249,3
10147,1096.74208,8.42817,50.5,38.6,42.8,4.72385,226.5305,9
10152,1125.87144,8.624260000000001,51.5,38.6,42.8,4.79631,251.3448,9
10157,1166.0913,8.97043,52.5,38.6,42.8,4.76541,280.20459,9
10162,1101.70956,8.4922,52.5,38.6,42.8,5.42103,227.70764,9
10167,1190.56837,9.13451,53.5,38.6,43.8,4.81975,293.42103,9
10172,1195.4459,9.21455,54.5,39.6,43.8,3.42159,306.57538,5
10177,1104.3058,8.44818,54.5,39.6,44.8,3.3916800000000005,187.32167,5
10182,1143.17506,8.79235,54.5,39.6,44.8,5.1425,262.06756,9
10187,1139.99349,8.75433,54.5,39.6,44.8,4.99329,260.79464,9
10192,1100.67399,8.416160000000001,54.5,39.6,44.8,2.91673,153.0553,3
10197,1094.22084,8.436169999999999,54.5,39.6,44.8,3.74794,176.36998,5
10202,1103.06016,8.42216,54.5,39.6,44.8,3.32577,169.02345,3
10207,1100.67399,8.43417,55.5,39.6,44.8,3.7909,213.04888,5
10212,1107.41229,8.476189999999999,55.5,39.6,44.8,3.98574,238.03958,5
10217,1106.21169,8.43417,55.5,39.6,44.8,3.18502,187.64177,3
10222,1182.04424,9.09249,55.5,39.6,44.8,4.99446,288.54712,9
10227,1260.89324,9.70079,56.5,39.6,44.8,5.46016,354.60906,13
10232,1341.70806,10.25307,56.5,39.6,44.8,5.88871,416.17866,13
10237,1295.72541,9.9189,57.5,38.6,44.8,5.36639,375.90188,13
10242,1209.73297,9.3086,57.5,38.6,44.8,4.43322,312.63381,9
10247,1376.61545,10.56522,57.5,38.6,44.8,5.64391,459.64969,13
10252,1434.30387,10.9234,57.5,38.6,44.8,5.62056,506.31684,13
10257,1300.33273,9.98093,57.5,38.6,44.8,4.43344,387.94456,9
10262,1285.16009,9.82886,57.5,38.6,44.8,5.41319,368.97466,13
10267,1319.01683,10.14101,56.5,37.6,44.8,5.50171,404.50494,13
10272,1206.41627,9.21255,56.5,37.6,44.8,5.04608,303.68803,9
10277,1122.52486,8.60225,56.5,37.6,44.8,5.12556,248.49014,9
10282,1122.62989,8.63627,55.5,37.6,43.8,5.24637,249.09622,9
10287,1153.00482,8.81836,55.5,37.6,43.8,4.33476,265.71869,5
10292,1158.04737,8.86238,55.5,37.6,43.8,5.52355,266.69134,9
10297,1138.16253,8.73232,54.5,36.6,43.8,4.73977,259.21955,9
10302,1100.14873,8.41816,54.5,36.6,43.8,4.45124,191.08519,5
10307,1100.95921,8.43817,54.5,36.6,42.8,4.3737900000000005,194.63967,5
10312,1107.09718,8.42216,53.5,36.6,42.8,4.22708,219.49923,5
10317,1106.49684,8.416160000000001,53.5,36.6,42.8,5.1015,221.13814,9
10322,1104.62098,8.45018,53.5,35.6,42.8,5.43227,232.74356,9
10327,1105.82158,8.454180000000001,53.5,35.6,42.8,5.27764,234.98984,9
10332,1110.98411,8.5042,52.5,35.6,41.8,5.01958,237.8348,9
10337,1124.9560000000001,8.59825,52.5,35.6,41.8,4.62655,246.80841,9
10342,1100.83909,8.42216,52.5,35.6,41.8,4.6115900000000005,218.96022,9
10347,1101.66451,8.43017,52.5,35.6,41.8,4.75622,221.45791,9
10352,1102.71502,8.416160000000001,52.5,34.6,41.8,4.82886,186.12845,9
10357,1095.00122,8.442169999999999,51.5,34.6,40.8,4.29354,208.24097,5
10362,1170.2784,8.96243,51.5,34.6,40.8,4.79864,276.33275,9
10367,1204.28522,9.28859,51.5,34.6,40.8,5.9111,308.76862,13
10372,1159.92331,8.88439,51.5,34.6,40.8,5.2392,271.18956000000003,9
10377,1133.97551,8.6903,51.5,34.6,40.8,4.9770699999999986,256.08958,9
10382,1206.05604,9.17854,51.5,34.6,40.8,5.5145,299.73728,13
10387,1273.75463,9.77683,51.5,34.6,40.8,5.5422400000000005,362.21125,13
10392,1391.41269,10.64926,51.5,33.6,40.8,6.39951,467.45644,10
10397,1344.33448,10.28909,51.5,33.6,40.8,5.35935,425.10956,13
10402,1333.16898,10.22105,51.5,33.6,40.8,5.5736300000000005,413.93712,13
10407,1417.40546,10.86537,51.5,33.6,40.8,5.85405,496.69722,13
10412,1390.72226,10.60924,52.5,33.6,40.8,6.30821,463.07225,10
10417,1325.57515,10.17903,52.5,33.6,40.8,5.53936,407.09791,13
10422,1253.7496,9.54272,52.5,33.6,40.8,5.61271,339.1155,13
10427,1187.56692,9.03447,52.5,33.6,40.8,4.27985,286.0545,5
10432,1239.64264,9.53871,52.5,33.6,40.8,5.25643,336.53541,9
10437,1228.32713,9.42466,52.5,33.6,40.8,5.44844,325.2426200000001,13
10442,1267.88659,9.67678,52.5,33.6,40.8,5.69031,351.92897,13
10447,1109.3633,8.53022,52.5,33.6,40.8,4.91905,242.21695,9
10452,1095.72153,8.44017,52.5,33.6,40.8,4.74331,204.9062,9
10457,1106.91706,8.42416,51.5,33.6,40.8,3.59085,182.57738,5
10462,1100.9891699999996,8.43417,51.5,33.6,40.8,4.32781,172.8505,5
10467,1095.18133,8.43417,51.5,33.6,39.8,4.00397,139.67068999999998,5
10472,1098.51298,8.41816,51.5,33.6,39.8,3.34099,83.81277,3
10477,1098.7681,8.42817,50.5,33.6,39.8,3.63703,105.04536,5
10482,1095.82657,8.43017,50.5,33.6,39.8,3.8364,81.61494,5
10487,1102.42987,8.43017,50.5,33.6,39.8,3.45214,95.72849,5
10492,1102.85009,8.43217,50.5,33.6,39.8,3.85055,76.6808,5
10497,1101.52944,8.43217,50.5,33.6,39.8,3.83632,147.85513999999995,5
10502,1107.36731,8.43017,50.5,33.6,39.8,4.20517,147.88403,5
10507,1100.23883,8.40816,49.5,33.6,39.8,3.67962,93.91438,5
10512,1098.51298,8.42817,49.5,33.6,39.8,3.94461,63.06541,5
10517,1098.21274,8.42216,49.5,33.6,40.8,3.97291,118.55146,5
10522,1102.20478,8.43817,49.5,33.6,40.8,4.34741,126.28598,5
10527,1102.3849,8.44017,50.5,34.6,41.8,3.19886,67.11083,3
10532,1095.13629,8.41416,50.5,34.6,41.8,2.33282,9.63026,3
10538,1097.43244,8.426160000000001,50.5,35.6,42.8,2.85098,3.80861,3
10544,1100.58397,8.42817,50.5,35.6,43.8,3.0757,54.57619,3
10549,1094.94116,8.43017,50.5,35.6,43.8,4.53788,66.33247,5
10554,1103.01519,8.44617,50.5,35.6,43.8,3.92967,89.14894,5
10559,1093.93569,8.42216,50.5,35.6,43.8,3.16375,82.52365999999998,3
10564,1107.3523,8.426160000000001,50.5,35.6,43.8,2.66081,37.91173,3
10579,1102.2198,8.420160000000001,50.5,35.6,42.8,2.9243900000000003,72.9263,3
10584,1095.51146,8.41816,50.5,35.6,42.8,3.83812,121.00862,5
10589,1101.79958,8.42416,51.5,35.6,42.8,2.93691,138.21206,3
10594,1092.76513,8.40415,51.5,35.6,42.8,3.635,153.03445,5
10608,1101.81459,8.43417,51.5,35.6,42.8,4.68245,182.57128,9
10613,1101.90469,8.42216,52.5,35.6,42.8,4.78246,161.34042,9
10618,1105.62645,8.410160000000001,52.5,35.6,41.8,3.78757,156.0615,5
10623,1094.2658199999996,8.42216,52.5,35.6,41.8,3.46838,98.48100000000001,5
10628,1099.60846,8.42817,52.5,35.6,41.8,1.92133,23.90892,3
10633,1102.95513,8.43017,52.5,35.6,41.8,2.94292,54.84244,3
10638,1101.13918,8.41216,52.5,35.6,41.8,2.44047,2.27372,3
10643,1105.85161,8.42817,52.5,35.6,41.8,3.2569999999999997,36.19489,3
10648,1106.30179,8.43017,52.5,35.6,41.8,3.24824,66.71849,3
10653,1099.8635800000004,8.43417,52.5,35.6,41.8,3.47899,106.01996,5
10658,1099.66853,8.420160000000001,53.5,35.6,41.8,3.85763,159.92791,5
10663,1099.80359,8.42416,53.5,35.6,41.8,3.55283,118.70884,5
10668,1099.42835,8.43017,53.5,35.6,41.8,4.04052,133.75641000000002,5
10673,1097.44738,8.41416,53.5,35.6,41.8,3.88021,114.22262,5
10678,1108.7930000000001,8.44818,53.5,35.6,41.8,4.27417,125.11638,5
10683,1096.50191,8.44617,53.5,35.6,41.8,3.76613,111.94903,5
10688,1106.33182,8.43017,54.5,35.6,41.8,3.66523,134.0062,5
10693,1096.39694,8.45218,54.5,35.6,41.8,2.97055,166.74823,3
10698,1107.12721,8.426160000000001,54.5,35.6,41.8,4.30679,128.05396000000002,5
10851,1100.1187,8.43217,54.5,37.6,41.8,4.44706,228.81655,9
10856,1182.1793,9.04247,55.5,37.6,42.8,5.66628,288.55534,13
10861,1304.21959,10.03096,55.5,38.6,43.8,5.84103,391.93506,13
10866,1230.68327,9.36463,56.5,38.6,43.8,4.69361,318.77559,9
10871,1119.40328,8.60425,56.5,38.6,43.8,4.62234,245.72945,9
10876,1103.07518,8.436169999999999,56.5,38.6,44.8,2.89252,128.4563,3
10881,1102.00965,8.42416,56.5,38.6,44.8,4.1352400000000005,184.33767,5
10886,1101.5144300000004,8.426160000000001,56.5,38.6,44.8,3.12965,99.49488,3
10891,1106.91706,8.43217,56.5,38.6,44.8,2.87805,82.4397,3
10896,1103.24028,8.44417,56.5,38.6,44.8,3.1106,138.95236,3
10901,1122.3747,8.582239999999999,56.5,38.6,44.8,4.97469,246.14439,9
10906,1101.99464,8.44617,56.5,38.6,44.8,5.47489,225.35995,9
10911,1233.45955,9.44667,57.5,38.6,44.8,5.44188,325.85081,13
10916,1119.5834,8.62626,57.5,38.6,44.8,4.79825,247.43719,9
10921,1115.6364,8.53222,57.5,38.6,44.8,4.9934,240.38408,9
10926,1096.89217,8.44417,56.5,38.6,44.8,4.19901,219.6532,5
10931,1239.67267,9.49069,56.5,38.6,44.8,5.75002,330.28041,13
10936,1184.46044,9.05448,56.5,37.6,44.8,4.75045,287.40869,9
10941,1105.43139,8.47819,55.5,37.6,44.8,5.34071,234.47797000000003,9
10946,1107.11219,8.5022,55.5,37.6,44.8,3.14803,238.11728,3
10951,1367.13082,10.46917,55.5,37.6,44.8,4.94224,445.14459000000005,9
10956,1344.87475,10.34111,55.5,37.6,44.8,5.33337,435.21259,13
10961,1372.51837,10.48918,55.5,37.6,44.8,5.520969999999998,446.26344000000006,13
10966,1377.2757,10.54121,55.5,37.6,44.8,4.92414,456.19599999999997,9
10971,1403.6287,10.79934,55.5,37.6,44.8,6.3782,489.38381,10
10976,1248.36205,9.63076,55.5,37.6,44.8,5.54606,346.57616,13
10981,1180.9037,9.12051,55.5,37.6,44.8,4.63923,296.73859,9
10986,1152.19449,8.826360000000003,55.5,37.6,44.8,5.19148,267.6375,9
10991,1209.11762,9.26258,55.5,37.6,44.8,5.84302,306.68572,13
10996,1201.71893,9.14052,55.5,37.6,43.8,5.6529300000000005,296.32059,13
11001,1106.85707,8.426160000000001,54.5,36.6,43.8,4.54586,223.968,9
11006,1107.2323199999996,8.426160000000001,54.5,36.6,43.8,2.77266,130.50148000000002,3
11011,1100.0437,8.42216,54.5,36.6,43.8,3.31163,152.05069,3
11016,1107.12721,8.43817,53.5,36.6,43.8,3.58748,149.78434,5
11021,1102.03968,8.43017,53.5,36.6,43.8,3.74205,137.21627,5
11026,1106.66194,8.42817,53.5,36.6,42.8,3.98626,164.09902,5
11031,1101.36434,8.44818,52.5,36.6,42.8,3.80466,145.61061,5
11036,1100.2838,8.41216,52.5,35.6,42.8,2.97181,80.3403,3
11041,1095.00122,8.43017,51.5,35.6,42.8,3.98886,109.96796,5
11046,1107.1872,8.43017,51.5,35.6,42.8,3.67505,146.68098,5
11051,1109.12319,8.43817,51.5,35.6,42.8,3.92967,163.22091,5
11056,1108.82303,8.442169999999999,51.5,35.6,42.8,3.46084,171.34795,5
11061,1094.35584,8.42216,51.5,35.6,41.8,4.49069,188.49873,9
11066,1099.96869,8.41816,51.5,35.6,41.8,4.01652,148.57592,5
11071,1102.95513,8.44617,51.5,35.6,41.8,2.29297,57.58127,3
11076,1096.39694,8.42817,50.5,35.6,41.8,2.73741,86.74328,3
11081,1099.24831,8.43817,50.5,35.6,41.8,3.56536,103.09587,5
11086,1095.36145,8.42416,50.5,34.6,41.8,2.3887400000000003,47.20309,3
11091,1101.30428,8.42216,50.5,34.6,41.8,2.08295,26.90233,3
11096,1101.19932,8.43017,50.5,34.6,41.8,2.8316,55.8751,3
11101,1107.5924,8.42817,49.5,34.6,40.8,3.16989,81.61614,3
11106,1099.78858,8.426160000000001,49.5,34.6,40.8,3.49358,88.00702,5
11111,1102.74505,8.42817,49.5,34.6,40.8,4.08044,88.36041,5
11116,1095.73655,8.43217,49.5,34.6,40.8,3.73998,140.1913,5
11121,1095.10625,8.43217,49.5,34.6,40.8,3.23281,106.35216,3
11126,1099.39839,8.43217,50.5,34.6,40.8,2.60995,40.14054,3
11224,1106.24172,8.42817,52.5,36.6,41.8,4.7832,221.50333,9
11229,1099.92365,8.42817,52.5,37.6,42.8,4.4047800000000015,187.97806,5
11234,1108.67294,8.43017,52.5,37.6,42.8,4.84173,230.28052,9
11239,1127.10214,8.63027,53.5,37.6,42.8,4.60249,247.62914,9
11244,1127.1321,8.65428,53.5,37.6,43.8,5.09061,252.80745,9
11249,1147.03196,8.77634,53.5,37.6,43.8,4.95315,262.44841,9
11254,1107.1872,8.43817,53.5,37.6,43.8,4.70477,201.49784,9
11259,1094.76111,8.426160000000001,53.5,37.6,43.8,4.33179,209.38705,5
11264,1102.15981,8.4942,54.5,37.6,43.8,4.7991,236.78264,9
11269,1109.03317,8.480189999999999,54.5,37.6,43.8,4.85289,236.12116,9
11274,1099.81861,8.44017,54.5,37.6,43.8,4.46338,230.86331,9
11279,1094.77606,8.426160000000001,54.5,37.6,43.8,4.35462,180.47722,5
11284,1101.49941,8.426160000000001,54.5,37.6,43.8,3.80102,147.10923,5
11289,1095.63151,8.420160000000001,54.5,37.6,43.8,3.73624,124.71809,5
11294,1106.8871,8.42416,54.5,37.6,43.8,5.27684,181.66445,9
11299,1099.66853,8.42817,55.5,37.6,43.8,3.34335,174.62489,3
11304,1123.54534,8.53622,55.5,37.6,43.8,5.3922300000000005,242.58528,9
11309,1127.52229,8.62226,55.5,37.6,43.8,5.21579,250.15623,9
11314,1107.03719,8.44017,55.5,37.6,43.8,4.3434800000000005,226.42139,5
11319,1100.68908,8.43017,55.5,37.6,43.8,4.52119,232.87456,9
11324,1103.03013,8.436169999999999,55.5,37.6,43.8,4.29711,232.80611,5
11329,1193.75008,9.09049,55.5,37.6,43.8,4.8226,291.18278,9
11334,1234.42012,9.5047,56.5,37.6,43.8,6.1927400000000015,334.57241,13
11339,1102.36981,8.43217,56.5,37.6,43.8,3.81742,219.90775,5
11344,1277.14627,9.7108,56.5,37.6,43.8,5.71726,354.11628,13
11349,1279.12717,9.79084,57.5,37.6,43.8,5.34063,363.76959,13
11354,1307.88136,9.95892,57.5,37.6,43.8,6.18825,383.84597,13
11359,1202.57438,9.26658,57.5,36.6,43.8,5.3467400000000005,310.39369,9
11364,1157.61214,8.83036,56.5,36.6,43.8,4.26657,267.14509,5
11369,1109.72353,8.516210000000001,56.5,36.6,43.8,4.65949,239.63658,9
11374,1100.71904,8.44417,55.5,36.6,42.8,4.82904,231.62636,9
11379,1097.05727,8.43817,55.5,36.6,42.8,4.88835,229.18922,9
11384,1101.54446,8.42216,55.5,36.6,42.8,4.81147,216.36614,9
11389,1142.70979,8.73832,54.5,36.6,42.8,5.56503,259.18677,9
11394,1129.17306,8.63827,54.5,35.6,42.8,4.821269999999998,249.9205,9
11399,1239.52266,9.44267,54.5,35.6,42.8,5.676830000000002,328.53378,13
11404,1100.91409,8.41816,54.5,35.6,42.8,4.0269900000000005,166.45318999999995,5
11409,1095.06121,8.43217,53.5,35.6,42.8,4.19691,152.73575,5
11414,1101.4844,8.42416,53.5,35.6,41.8,3.86459,157.91286000000005,5
11419,1099.45838,8.42817,53.5,35.6,41.8,3.13962,66.63941,3
11424,1099.59345,8.42817,52.5,35.6,41.8,3.69287,103.03949,5
11429,1099.60846,8.42817,52.5,34.6,41.8,3.89982,169.64823,5
11434,1096.11179,8.42416,52.5,34.6,41.8,4.59714,179.0635,9
11439,1100.614,8.44818,51.5,34.6,41.8,4.1714699999999985,119.88833,5
11444,1098.01776,8.42416,51.5,34.6,40.8,4.64447,166.8438,9
11449,1102.625,8.426160000000001,51.5,34.6,40.8,3.14149,125.76418,3
11454,1102.4899300000004,8.42416,51.5,34.6,40.8,4.44707,157.21741,5
11459,1099.33833,8.43017,50.5,34.6,40.8,4.0444,123.0355,5
11464,1095.1513,8.43017,50.5,33.6,40.8,4.36015,106.9491,5
11469,1098.57297,8.420160000000001,50.5,33.6,40.8,3.86654,82.18927,5
11474,1102.95513,8.42216,50.5,33.6,40.8,3.3929,22.33454,3
11479,1098.82809,8.42416,50.5,33.6,40.8,2.47744,27.82605,3
11484,1105.2512800000004,8.410160000000001,49.5,33.6,39.8,2.8113,0.04792,3
11721,1327.48112,10.21705,53.5,38.6,43.8,6.11572,409.41044,13
11726,1526.02921,11.65576,54.5,38.6,44.8,6.66057,611.6358799999998,10
11731,1586.62906,12.09398,55.5,38.6,44.8,5.56812,686.41888,13
11736,1447.46543,11.09148,56.5,38.6,44.8,5.3581900000000005,531.969,13
11741,1306.1105300000004,10.02495,56.5,38.6,44.8,5.27275,391.68109,13
11746,1253.76476,9.67478,56.5,38.6,44.8,5.06536,352.8655,9
11751,1277.02629,9.81285,55.5,38.6,44.8,5.41646,368.96056,13
11756,1278.2118,9.73481,55.5,38.6,44.8,6.14626,358.11238,13
11761,1331.54817,10.14701,55.5,38.6,44.8,5.09388,405.30538,9
11766,1276.66606,9.78284,55.5,38.6,44.8,5.83605,365.61419,13
11771,1218.61727,9.36663,55.5,37.6,44.8,4.99179,320.85584,9
11776,1098.7681,8.42416,54.5,37.6,44.8,4.06338,166.43773000000004,5
11781,1098.63303,8.43417,53.5,37.6,43.8,4.39898,151.13175,5
11786,1153.87529,8.76833,53.5,37.6,43.8,5.49594,260.86219,9
11791,1154.9258,8.86638,53.5,36.6,43.8,4.71286,270.21334,9
11796,1174.82566,9.04647,53.5,36.6,42.8,5.568980000000002,284.61644,13
11801,1221.64882,9.38264,53.5,36.6,42.8,4.89989,319.63788,9
11806,1101.73952,8.41816,53.5,36.6,42.8,4.07361,174.9063,5
11811,1097.95762,8.416160000000001,52.5,35.6,42.8,5.0157300000000005,216.42984,9
11816,1156.06641,8.92041,52.5,35.6,42.8,5.38374,275.40675,9
11821,1220.29814,9.39464,52.5,35.6,41.8,5.51382,320.96228,13
11826,1226.09096,9.39464,52.5,35.6,41.8,5.3322699999999985,321.50666,9
11831,1278.2418300000004,9.80084,52.5,35.6,41.8,5.05399,366.087,9
11836,1237.81175,9.49069,52.5,35.6,41.8,5.4471300000000005,331.62528,13
11841,1241.44349,9.5107,52.5,35.6,41.8,5.24768,332.28516,9
11846,1350.5774800000004,10.29909,52.5,34.6,40.8,5.67161,425.76128,13
11851,1615.83372,12.3401,52.5,34.6,40.8,7.04236,728.39619,10
11856,1529.36078,11.71179,52.5,34.6,40.8,6.33677,623.86388,10
11861,1632.17669,12.47016,53.5,34.6,40.8,6.40112,752.27525,1
11866,1647.18415,12.5502,54.5,34.6,40.8,5.650919999999998,768.03012,1
