,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
18145,1748.93439,13.394620000000002,63.5,45.6,54.8,8.14053,1261.55325,1,0.1924320214558515
18150,1503.81833,11.55571,63.5,45.6,54.8,5.5879699999999985,605.6908099999998,3,1.4447385550110228
18155,1753.58675,13.422629999999998,63.5,45.6,55.8,7.6763,939.53225,4,0.2691028130777823
18160,1751.57568,13.41463,63.5,45.6,55.8,8.347010000000001,1007.08381,4,1.5210758262628068
18165,1750.97535,13.32258,64.5,46.6,55.8,9.80796,1354.8085,7,2.016715082904936
18170,1771.14541,13.47866,64.5,46.6,55.8,9.26518,1065.98012,1,2.1785856627811144
18175,1607.21941,12.3341,64.5,46.6,55.8,6.82183,730.24312,9,0.6664321130679556
18180,1671.52608,12.86436,64.5,46.6,55.8,7.78722,818.49731,4,0.7508347740627468
18185,1760.32512,13.406629999999998,64.5,46.6,56.8,7.7935,1073.904,4,1.0760382023917499
18190,1746.90845,13.44665,64.5,47.6,56.8,8.4444,1216.88,1,0.4614293897648755
18195,1742.48132,13.3606,65.5,47.6,56.8,7.778860000000001,1211.67212,1,0.892648572446055
18200,1747.2836899999998,13.31858,65.5,47.6,56.8,8.61312,1492.4979999999998,7,0.980041314946175
18205,1760.76029,13.49267,66.5,47.6,57.8,7.438839999999999,1136.58262,4,1.3898931388742775
18210,1748.28915,13.42664,66.5,48.6,57.8,8.98272,1513.864,7,0.5755942533325924
18215,1760.3550100000002,13.50668,66.5,48.6,58.8,8.91136,1468.5615,7,0.8628437546031696
18220,1749.9700300000004,13.42664,66.5,48.6,58.8,6.85035,1457.6681199999996,1,2.730150088773241
18225,1762.2609699999996,13.42463,67.5,48.6,58.8,7.39504,1038.95138,4,0.8095107878385713
18230,1745.8127399999996,13.3626,67.5,49.6,59.8,9.53135,2052.32712,8,0.8057372070986495
18235,1742.79635,13.3586,67.5,49.6,59.8,8.62162,1756.79912,7,1.1077497682611155
18240,1738.69942,13.3466,67.5,49.6,60.8,9.37034,1687.20575,7,0.7481737561951692
18245,1770.95035,13.46866,68.5,49.6,60.8,8.92448,1193.22462,1,1.2705495217242768
18250,1755.73268,13.44665,68.5,49.6,61.8,9.94295,1816.4679999999998,8,1.2459109670451487
18255,1783.15135,13.5487,68.5,50.6,61.8,9.38651,2015.7745,8,0.9646736306428264
18260,1766.46302,13.54269,68.5,50.6,62.8,9.03402,1776.52988,7,0.9988581109145608
18265,1763.7618100000002,13.42864,68.5,50.6,62.8,8.209660000000001,1353.2023800000004,1,0.5471026774114844
18270,1766.5981600000002,13.46265,68.5,50.6,62.8,8.252460000000001,1498.5621199999996,1,1.4503877536219842
18275,1735.35268,13.31458,68.5,51.6,63.8,9.298,2055.1155,8,1.2290702149727417
18280,1751.60571,13.33659,68.5,51.6,63.8,7.5285199999999985,1445.71038,1,1.6893398631454357
18285,1750.63028,13.40462,68.5,51.6,64.8,8.9202,1202.173,1,1.244462145549313
18290,1748.12398,13.33859,68.5,51.6,64.8,8.16943,1493.1645,1,1.4235167549730872
18295,1745.3477,13.42063,68.5,51.6,64.8,8.528139999999999,1276.69587,1,0.4944819099875675
18300,1748.3342,13.47266,68.5,52.6,65.8,8.96175,1355.40062,1,1.3694305544616305
18305,1760.76029,13.40462,68.5,52.6,65.8,9.12929,1595.80612,7,0.19898581131895235
18310,1758.62923,13.47866,68.5,52.6,65.8,7.71323,1107.11775,4,1.2279269813229579
18315,1762.0509,13.42063,68.5,52.6,65.8,9.94263,1951.98612,8,0.31431008313806263
18320,1756.7382899999998,13.51268,68.5,52.6,65.8,9.11434,1891.32938,8,1.645461020534285
18325,1724.48735,13.25055,69.5,52.6,65.8,9.79114,2038.41312,8,0.4000123860923128
18330,1757.66867,13.3626,69.5,52.6,65.8,9.48513,1718.7106199999996,7,1.0167621522520007
18335,1766.08792,13.43864,69.5,52.6,65.8,8.89352,1810.18312,7,1.2189578010194666
18340,1734.3322100000007,13.33059,69.5,52.6,65.8,9.77116,1832.8270000000002,8,1.1215973920122952
18345,1738.92451,13.3486,69.5,52.6,65.8,9.11005,1553.83388,7,0.3647351558200438
18350,1758.6742800000004,13.39662,69.5,52.6,65.8,8.66439,1411.26712,1,1.162545512895651
18355,1748.36423,13.46465,69.5,52.6,65.8,8.687489999999999,1527.115,7,0.7468225225290375
18360,1767.76865,13.49067,69.5,52.6,65.8,9.89946,2053.15425,8,0.5031272805374972
18365,1759.66473,13.406629999999998,69.5,52.6,65.8,8.75176,1420.23212,7,1.2191359198565457
18370,1753.99188,13.44264,69.5,52.6,65.8,9.01098,1537.4278800000004,7,0.43137102265023425
18375,1748.01902,13.36861,69.5,52.6,65.8,9.12354,1655.50175,7,0.3241595144187238
18380,1748.21393,13.41063,69.5,52.6,65.8,9.73015,2019.10725,8,0.33977980141510017
18385,1755.91286,13.47066,69.5,52.6,65.8,8.09202,1104.97925,1,1.0440824931162656
18390,1757.7438899999993,13.48266,69.5,52.6,65.8,9.39567,1415.7365,7,1.3183905514828471
18395,1768.9543,13.46265,69.5,52.6,65.8,9.66861,1956.30125,8,0.42074089816147703
18400,1754.2319899999998,13.42664,69.5,52.6,65.8,8.46597,1334.60412,1,0.5720329210043386
18405,1740.6204,13.39862,69.5,52.6,65.8,8.07953,1691.18675,7,1.656736319141336
18410,1776.80324,13.69277,69.5,52.6,65.8,9.75434,2039.001,8,0.4311139169748186
18415,1743.90692,13.3466,69.5,51.6,65.8,8.82652,1652.85125,7,0.4176770629850522
18420,1727.2336100000002,13.316579999999998,69.5,51.6,65.8,9.36542,2057.98375,8,1.1145884917550672
18425,1754.99735,13.37261,69.5,51.6,65.8,8.29843,1591.59825,7,1.2199093099148384
18430,1745.2125600000004,13.41863,69.5,51.6,65.8,8.5621,1617.66625,7,0.7735547272027923
18435,1750.93045,13.38862,69.5,51.6,65.8,7.95403,1231.766,1,0.5605776400471831
18440,1747.50863,13.37061,69.5,51.6,65.8,9.55187,1843.47625,8,1.1958691371828232
18445,1752.6412100000002,13.43064,69.5,51.6,65.8,9.43743,1721.52775,7,0.9682625474797876
18450,1748.0639199999996,13.40262,69.5,51.6,65.8,9.20499,1272.59388,1,1.678670127475636
18455,1750.33011,13.394620000000002,69.5,51.6,65.8,9.89323,1831.72975,8,1.123227187536106
18460,1739.55473,13.37661,69.5,51.6,65.8,8.586,1394.08875,1,0.9934986474104753
18465,1760.2950899999996,13.46065,69.5,50.6,65.8,9.005930000000003,1464.35688,7,0.8683134570338601
18470,1746.59326,13.47466,69.5,50.6,65.8,9.40178,1899.9735,8,1.1012311621082767
18475,1761.4806,13.41863,68.5,50.6,65.8,7.26416,1153.42013,4,1.5638115483917019
18480,1747.83883,13.40863,68.5,50.6,64.8,8.449639999999999,1494.227,7,1.1826946982237396
18485,1767.00329,13.54669,68.5,50.6,64.8,9.65907,1386.41462,7,1.7111898738776845
18490,1756.76832,13.46265,68.5,50.6,64.8,10.12598,1701.50662,8,2.1438553896543104
18495,1759.5446,13.400620000000002,68.5,50.6,64.8,8.51084,1219.2671300000004,1,0.5455186965442741
18500,1753.9168100000004,13.43464,68.5,49.6,64.8,6.47403,1129.02538,4,2.311675228109119
18505,1754.06696,13.41063,68.5,49.6,63.8,9.13178,1210.45112,1,1.588425050107901
18510,1770.5751100000002,13.46265,67.5,49.6,63.8,8.52983,1213.14388,1,0.5943579415226193
18515,1734.0320399999996,13.36461,67.5,49.6,63.8,8.769039999999999,1126.3575,1,1.2636697227067344
18520,1674.03238,12.81834,67.5,48.6,62.8,6.06513,819.68225,9,1.3803464590543038
18525,1774.29694,13.53069,66.5,48.6,62.8,9.09338,1404.84212,7,1.2297403908268252
18530,1675.48802,12.79632,66.5,48.6,62.8,7.38806,824.94606,4,0.6421588612847909
18535,1560.95147,12.01994,66.5,48.6,61.8,5.76619,677.09594,9,1.4348397603761904
18540,1572.77722,11.98993,65.5,47.6,61.8,6.3322,668.30444,9,0.42605981305103025
18545,1481.5022,11.37762,65.5,47.6,60.8,4.99823,578.0400599999998,3,1.7153541962872914
18550,1646.9439,12.5442,64.5,47.6,60.8,6.34635,764.84375,9,0.8051443877884913
18555,1541.6069699999996,11.82985,64.5,46.6,59.8,6.4215800000000005,653.29581,9,0.25676732939863695
18560,1658.49966,12.78232,64.5,46.6,59.8,6.236000000000001,812.18938,9,1.164144987334231
18565,1753.46663,13.33659,64.5,46.6,58.8,6.51866,1105.61025,4,2.16407836792405
18570,1749.6098,13.42664,64.5,45.6,58.8,8.92659,1298.80262,1,1.2067643110104678
18575,1742.43627,13.41463,64.5,45.6,57.8,9.24224,1696.87562,7,0.6408042629819305
18580,1742.46615,13.3446,64.5,45.6,57.8,9.49898,2053.99425,8,0.8663956788306952
18585,1765.8928600000004,13.49067,65.5,45.6,57.8,10.98279,2031.98862,2,0.8822421960951687
18590,1766.37307,13.47066,65.5,45.6,57.8,8.09084,1796.42912,7,1.9223757284790244
18595,1753.51168,13.422629999999998,65.5,45.6,57.8,10.59608,2060.2565,8,1.6264829110214498
18600,1755.49272,13.3446,66.5,45.6,57.8,10.28622,2058.6693800000007,8,1.0449320544929912
18605,1735.39773,13.33859,66.5,45.6,57.8,8.59975,1426.912,1,1.176988486779118
18610,1749.8048600000004,13.46065,66.5,45.6,57.8,9.33308,2052.5533800000007,8,1.1561076820497738
18615,1746.26307,13.33659,66.5,45.6,57.8,9.13226,2032.32225,8,1.4981707668863975
18620,1733.64192,13.25055,66.5,45.6,58.8,10.09832,2062.58488,8,0.7610716969300322
18625,1748.9193699999996,13.44464,66.5,45.6,58.8,9.45966,2056.40112,8,0.9428009710564261
18630,1737.93406,13.39262,66.5,45.6,58.8,9.03842,2060.345,8,1.7381309680737353
18635,1725.37269,13.29257,67.5,45.6,59.8,10.75402,2056.67525,2,1.2554119526927252
18640,1743.6367899999998,13.28256,67.5,45.6,59.8,10.08407,2058.62488,8,0.7201569141261389
18645,1729.09467,13.30858,67.5,45.6,59.8,8.26783,2057.25337,8,3.2680563669476133
18650,1749.02448,13.47066,67.5,45.6,60.8,10.39814,2059.50313,8,1.2499786448387902
18655,1754.72736,13.46666,67.5,45.6,60.8,11.145999999999999,2056.08625,2,0.6784009863559122
18660,1768.1889399999998,13.60072,67.5,45.6,61.8,9.414,2065.65,8,1.0577367558137027
18665,1775.8276600000004,13.53069,67.5,46.6,61.8,10.08546,2056.55588,8,0.7110901461726091
18670,1771.22034,13.46666,67.5,46.6,61.8,14.5025,2059.32362,2,4.574394042417747
18675,1755.6277100000002,13.48466,68.5,46.6,62.8,12.17011,2055.6715,2,1.0028207671890357
18680,1743.14157,13.45265,68.5,47.6,62.8,16.25684,2060.35925,2,7.279692285219401
18685,1747.0134100000002,13.37661,68.5,47.6,62.8,13.89402,2052.69,2,3.6346156605089672
18690,1731.8108899999993,13.31258,68.5,47.6,63.8,11.12218,2058.47825,2,0.7173278223634371
18695,1734.15216,13.38862,68.5,47.6,63.8,10.73996,2053.85813,2,1.273219885985401
18700,1702.7717,13.06846,68.5,48.6,63.8,10.17498,2056.49687,8,0.8472429375551738
18705,1733.02657,13.25855,68.5,48.6,63.8,9.50731,2055.76675,8,0.8600889122350999
18710,1764.28706,13.53469,68.5,48.6,64.8,10.45393,2059.26025,8,1.3531406288367558
18715,1761.12037,13.46666,68.5,48.6,64.8,10.10096,2059.9875,8,0.7510246000879977
18720,1743.48663,13.38662,68.5,48.6,64.8,10.00323,2055.86838,8,0.6035189000449204
18725,1762.3210399999996,13.39662,68.5,48.6,64.8,9.16541,1931.664,8,1.4456558921790754
18730,1738.56428,13.38662,68.5,48.6,64.8,9.97221,2061.59675,8,0.6097576917980487
18735,1744.43218,13.42463,68.5,48.6,64.8,9.67807,2062.99062,8,0.6591783116167248
18740,1759.28948,13.39862,68.5,49.6,65.8,10.36246,2054.17425,8,1.167470434961925
18745,1728.70441,13.27656,68.5,49.6,65.8,8.101189999999999,2057.304,8,3.604815465953227
18750,1774.9122899999998,13.508679999999998,68.5,49.6,65.8,9.22894,1994.09338,8,1.2630305213839068
18755,1737.88887,13.25255,68.5,49.6,65.8,10.15535,2066.15638,8,0.8618667447520284
18760,1714.82254,13.186520000000002,68.5,49.6,65.8,9.75466,2057.83462,8,0.5574152097665959
18765,1735.9229899999998,13.32859,68.5,49.6,65.8,11.36289,2059.86338,2,0.413164728047437
18770,1743.66682,13.3446,68.5,49.6,65.8,10.06765,2050.41437,8,0.6536459041741531
18775,1752.5661300000004,13.43264,68.5,49.6,65.8,9.09022,1743.91875,7,0.8119229794715691
18780,1773.30649,13.514679999999998,68.5,49.6,66.8,9.38123,1793.79688,7,1.2569412503241522
18785,1758.34408,13.43464,68.5,49.6,66.8,10.02997,1721.19062,8,1.959339478134101
18790,1786.19777,13.59472,68.5,49.6,66.8,9.94092,2034.8005,8,0.4068627499621419
18795,1732.17112,13.33059,68.5,49.6,66.8,10.16991,2054.4683800000007,8,0.8300604947566221
18800,1751.98096,13.3446,68.5,49.6,66.8,10.72525,2056.35912,2,1.2983445464109156
18805,1779.23446,13.63874,68.5,49.6,66.8,8.35468,1904.8815,7,2.0916242667838154
18810,1756.99341,13.41463,68.5,49.6,66.8,8.0272,1583.72225,7,1.678184857031431
18815,1743.5166600000002,13.3626,68.5,49.6,66.8,9.06753,1634.58812,7,0.16878320354544896
18820,1746.05299,13.38662,68.5,49.6,66.8,7.77692,1600.25538,7,2.09249111069104
18825,1757.77378,13.38262,68.5,49.6,66.8,10.30537,1820.65262,8,1.52340531943661
18830,1773.05138,13.610729999999998,68.5,49.6,66.8,9.44038,1908.18262,8,1.0024035047652338
18835,1748.16903,13.41863,68.5,49.6,66.8,8.66735,1457.68475,7,1.0854909395682157
18840,1762.06592,13.50468,68.5,49.6,66.8,9.56099,1635.14825,7,0.9197929660995477
18845,1755.0724300000004,13.47866,68.5,49.6,65.8,8.431189999999999,1461.3283800000004,1,1.259231119447037
18850,1748.3342,13.46065,68.5,49.6,65.8,9.34015,1948.58625,8,1.068669866243035
18855,1739.2847399999996,13.41063,68.5,49.6,65.8,8.35293,1398.96675,1,0.848401474378074
18860,1762.44116,13.41463,67.5,49.6,64.8,8.32563,1337.31262,1,0.46355470693990397
18865,1747.8239600000004,13.384620000000002,67.5,49.6,64.8,10.13694,1916.24062,8,0.7798302110235068
18870,1753.61678,13.37061,67.5,49.6,64.8,8.108310000000001,1677.3005,7,1.5873724162420182
18875,1745.6028199999996,13.390620000000002,67.5,48.6,64.8,8.80735,1271.8953800000004,1,0.9808872453857659
18880,1755.6127,13.43064,67.5,48.6,63.8,7.231260000000002,1278.07612,1,1.7876488963896413
18885,1755.1475,13.50067,67.5,48.6,63.8,5.8527,1128.74225,9,3.2736132478031434
18890,1741.01051,13.32058,67.5,48.6,63.8,9.67004,1478.693,7,1.341802027433325
18895,1747.31372,13.44464,66.5,48.6,62.8,7.39133,1217.77025,1,1.5353413865451209
18900,1744.59721,13.37861,66.5,47.6,62.8,6.914460000000001,919.0945,4,1.1143244071891238
18905,1652.09164,12.66626,66.5,47.6,62.8,6.23623,792.7396200000002,9,1.0591087603171476
18910,1742.2110300000004,13.40462,65.5,47.6,61.8,6.48602,1065.55975,4,2.089022089660848
18915,1750.90027,13.39262,65.5,47.6,61.8,8.95641,1221.3953800000004,1,1.2731190114209787
18920,1763.94185,13.44264,65.5,46.6,60.8,7.08949,1264.56812,1,2.034996092788306
18925,1736.4632600000002,13.36861,65.5,46.6,60.8,8.247010000000001,1248.34875,1,0.1119899292071694
18930,1753.9468399999996,13.3586,65.5,46.6,59.8,7.50375,947.52494,4,0.20486312993559938
18935,1747.13353,13.40262,65.5,45.6,59.8,8.08585,1255.8256199999996,1,0.2934810217935642
18940,1755.9878,13.44064,65.5,45.6,59.8,8.23232,1300.8463800000004,1,0.21779505076892675
18945,1743.78695,13.394620000000002,65.5,45.6,58.8,8.174610000000001,1213.1346199999996,1,0.35649858931149514
18950,1766.5981600000002,13.46065,64.5,45.6,58.8,7.254339999999999,1005.46594,4,0.7564249900644947
18955,1761.99084,13.42664,64.5,44.6,57.8,7.214930000000002,1097.70138,4,1.2747630888123809
18960,1752.67124,13.43464,64.5,44.6,57.8,8.320260000000001,1234.7935,1,0.23312229265266454
18965,1763.7016,13.44665,64.5,44.6,57.8,8.7731,1566.23988,7,0.4910606310551715
18970,1744.74736,13.39662,64.5,44.6,56.8,9.01714,1707.63838,7,0.5867584955355092
18975,1739.40472,13.44064,64.5,44.6,56.8,9.55787,1770.06038,7,1.3170213248872074
18980,1743.8768899999998,13.44665,64.5,43.6,56.8,8.90095,1715.79262,7,0.6669470850882058
18985,1738.47433,13.36661,64.5,43.6,56.8,8.284089999999999,1532.81638,7,1.321426466386469
18990,1747.4637300000004,13.46065,64.5,43.6,56.8,8.67859,1381.74288,1,1.0434031918335442
18995,1750.67533,13.43264,64.5,43.6,56.8,9.47832,1757.49612,7,1.1716261793331686
19000,1753.64682,13.44464,64.5,43.6,56.8,8.750630000000001,1755.94975,7,0.9868060200747516
19005,1754.4871100000007,13.46666,64.5,43.6,56.8,9.1003,1616.32762,7,0.138716345112937
19010,1759.7247899999998,13.51668,64.5,43.6,56.8,10.45731,2045.46862,8,1.3231951665322292
19015,1753.99188,13.422629999999998,64.5,43.6,56.8,9.53274,1983.9935,8,0.6405929982998876
19020,1745.69276,13.3526,65.5,43.6,56.8,9.87815,2059.93562,8,0.544421626521884
19025,1762.98143,13.41863,65.5,42.6,56.8,10.00343,1759.83825,8,1.6731029418784495
19030,1759.76969,13.45665,65.5,42.6,56.8,8.48395,1648.5013800000004,7,0.9329669709682205
19035,1738.2941399999993,13.3566,65.5,42.6,56.8,8.35694,1319.37975,1,0.3819963994144895
19040,1757.54869,13.41063,65.5,42.6,56.8,9.84001,2057.20025,8,0.5207074050670769
19045,1747.8539899999996,13.44665,65.5,42.6,56.8,11.03062,2055.90962,2,0.8435131172208069
19050,1730.2951899999996,13.3566,65.5,42.6,56.8,10.87006,2053.41838,2,1.0770854133035503
19055,1726.72337,13.28256,66.5,42.6,56.8,9.67039,2057.3185,8,0.6331100219805289
19060,1771.97083,13.57671,66.5,42.6,57.8,10.17634,2052.17288,8,0.8307467281174875
19065,1750.0749899999996,13.30257,66.5,42.6,57.8,10.54571,2062.09275,8,1.5345918780888823
19070,1742.30113,13.41463,66.5,43.6,58.8,9.8376,1863.62762,8,0.8872832273776435
19075,1732.72626,13.27656,66.5,43.6,58.8,12.08074,1977.25462,2,0.8394739528024031
19080,1736.52332,13.3586,66.5,43.6,58.8,8.81476,1683.0566199999996,7,0.5603687769391555
19085,1792.50084,13.64675,66.5,43.6,59.8,10.42787,2066.46588,8,1.3267623713381427
19090,1719.74489,13.24455,66.5,43.6,59.8,9.21682,2059.495,8,1.3939898974774387
19095,1733.02657,13.34059,66.5,43.6,59.8,9.28024,1908.64812,8,1.2849674744175708
19100,1743.2615399999993,13.32659,66.5,44.6,59.8,7.79328,1657.97525,7,2.08449924587112
19105,1765.47257,13.5647,66.5,44.6,60.8,9.69545,2005.73988,8,0.3408747376804025
19110,1728.05903,13.21853,66.5,44.6,60.8,9.59888,1912.61025,8,0.7329191956855203
19115,1742.10592,13.3566,66.5,44.6,60.8,8.04241,1177.29688,1,0.6633214896339112
19120,1761.0452899999998,13.37461,66.5,44.6,60.8,9.3256,2061.49425,8,1.1985047720663726
19125,1744.47723,13.45065,66.5,44.6,60.8,9.31026,1726.83375,7,0.8531101465629666
19130,1734.4373100000007,13.33459,66.5,44.6,60.8,9.74554,2053.23238,8,0.5329096091049373
19135,1762.5160899999996,13.47666,66.5,44.6,61.8,7.95728,1286.282,1,0.5268252534385273
19140,1742.9763899999996,13.48266,66.5,44.6,61.8,10.10243,2047.41488,8,0.6903932647482838
19145,1737.22862,13.406629999999998,66.5,44.6,61.8,10.63677,1928.65675,8,1.6686509681572947
19150,1748.85931,13.47066,66.5,44.6,61.8,9.43789,1419.9660000000001,7,1.332106688058386
19155,1745.00248,13.44665,66.5,45.6,61.8,9.24661,1649.70125,7,0.4483488766950123
19160,1746.7284,13.37261,66.5,45.6,61.8,9.97805,1808.04725,8,1.3191922349037633
19165,1759.1244600000002,13.39862,66.5,45.6,61.8,7.518110000000001,994.418,4,0.4874484331411055
19170,1748.25912,13.38262,66.5,45.6,61.8,8.16975,1078.60325,1,1.1800225479904431
19175,1762.80139,13.41863,66.5,45.6,61.8,8.98007,1604.93425,7,0.07468608969327527
19180,1763.95672,13.41663,66.5,45.6,61.8,8.596860000000001,1555.26775,7,0.7838454310985794
19185,1767.55857,13.46465,66.5,45.6,61.8,9.42995,1744.35162,7,1.059025862134592
19190,1742.07604,13.42463,66.5,45.6,61.8,8.05293,1744.22538,7,1.816217869144347
19195,1750.7053600000004,13.38862,66.5,45.6,61.8,10.19655,1845.60588,8,1.2450103468592715
19200,1751.09547,13.41863,66.5,45.6,61.8,8.7019,1444.0303800000004,7,1.125807776883245
19205,1742.54123,13.36461,66.5,45.6,61.8,9.28803,2061.572,8,1.267422880208952
19210,1776.87832,13.52068,67.5,45.6,61.8,9.9919,2061.64813,8,0.6281712609906515
19215,1771.9857,13.58872,67.5,46.6,61.8,10.24011,2012.41062,8,0.828782130431589
19220,1749.7598100000002,13.40262,67.5,46.6,61.8,10.10902,2041.82012,8,0.6753016538507833
19225,1750.7053600000004,13.36661,67.5,46.6,61.8,10.86141,2063.37375,2,1.1046379357423426
19230,1756.78333,13.38862,67.5,46.6,61.8,8.511439999999999,1945.14488,7,2.1822172436870413
19235,1751.2605,13.406629999999998,67.5,46.6,61.8,8.4645,1799.1,7,1.4701131513140988
19240,1656.95407,12.65826,67.5,46.6,61.8,7.18685,801.92606,4,0.9613780264325191
19245,1741.0555600000002,13.30858,67.5,46.6,62.8,7.799360000000001,1404.75912,1,1.1705395952281143
19250,1743.5166600000002,13.44665,67.5,47.6,62.8,10.2028,2055.02975,8,0.8869336232218483
19255,1783.39145,13.716779999999998,67.5,47.6,62.8,9.71437,2016.94112,8,0.3526359386497027
19260,1787.4284699999996,13.59472,67.5,47.6,62.8,10.07954,2040.5805,8,0.622562209091086
19265,1760.30996,13.50067,67.5,47.6,62.8,9.80634,2052.57688,8,0.4936598620456539
19270,1768.0389300000004,13.46465,68.5,48.6,62.8,9.03136,1816.39075,7,1.2370839198810264
19275,1752.76133,13.41463,68.5,48.6,62.8,10.9078,2060.21212,2,1.0310630824113454
19280,1728.14927,13.294570000000002,68.5,48.6,63.8,10.04926,2016.1229999999998,8,0.47093398151923316
19285,1742.0011100000004,13.38262,68.5,48.6,63.8,9.74966,2040.73838,8,0.4466624209998489
19290,1778.7390899999998,13.57871,68.5,48.6,63.8,10.15734,2061.0823800000007,8,0.8403061223623151
19295,1782.05579,13.7528,68.5,48.6,63.8,11.96329,2058.02788,2,0.7068629846969069
19300,1743.78695,13.44665,68.5,49.6,64.8,11.54005,2061.79725,2,0.3119177379376002
19305,1733.98699,13.27856,68.5,49.6,64.8,10.41055,2059.03,8,1.2714825696102472
19310,1750.7353899999996,13.36661,68.5,49.6,64.8,8.35656,1573.38725,7,1.1381764815150361
19315,1650.38073,12.63625,68.5,49.6,64.8,9.29991,793.0055,6,1.2336241922860236
19320,1426.39501,10.88138,68.5,49.6,64.8,10.40094,515.29766,6,0.9126032808619492
19325,1283.0442,9.85687,67.5,49.6,64.8,10.86602,355.97891,6,1.318115364604571
19330,1505.21391,11.45966,66.5,49.6,64.8,10.78012,604.0790000000001,6,0.5922288832814369
19335,1601.17132,12.28007,66.5,49.6,64.8,9.76828,737.41819,6,0.8720074594771199
19340,1591.85172,12.19603,65.5,49.6,64.8,9.63797,727.85694,6,0.9826219989260566
19345,1509.92634,11.59973,65.5,49.6,63.8,10.83174,618.08038,6,0.5516542493722277
19350,1735.2477199999996,13.31258,65.5,49.6,63.8,13.2498,2053.0615,2,2.6437031497670254
19355,1751.39564,13.49867,65.5,49.6,63.8,10.13963,1488.53238,7,2.0139153281660436
19360,1739.08968,13.20853,66.5,49.6,62.8,10.56187,1472.214,7,2.716253710218298
19365,1731.84092,13.33659,66.5,49.6,62.8,9.52583,1470.36738,7,1.1878644897947248
19370,1736.28307,13.304570000000002,66.5,49.6,62.8,9.6918,926.99294,6,0.976565666147594
