,date,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
35690,2018-07-25 21:50:00.000,1752.52123,13.41863,69.8,52.0,88.4,9.6419,2059.29812,7,0.6223050322651908
35695,2018-07-25 21:55:00.000,1743.5166600000002,13.37661,69.8,52.0,88.4,8.20087,1595.2535,8,1.881106208218004
35700,2018-07-25 22:00:00.000,1749.93985,13.45665,69.8,52.0,88.4,8.13611,1491.64925,8,1.3768828174721972
35705,2018-07-25 22:06:00.000,1749.0844,13.42063,69.8,52.0,88.4,9.57523,1804.28375,7,1.548695197001373
35710,2018-07-25 22:11:00.000,1745.57278,13.45065,69.8,52.0,88.4,8.78385,1692.25562,1,0.6334996915676199
35715,2018-07-25 22:16:00.000,1766.02785,13.44264,69.8,52.0,88.4,10.45767,2024.03788,3,0.9238029551379514
35720,2018-07-25 22:21:00.000,1756.3179899999998,13.36461,69.8,51.0,88.4,9.54988,2055.0108800000007,7,0.6487311402742195
35725,2018-07-25 22:26:00.000,1754.14189,13.43264,69.8,51.0,88.4,8.71446,1880.53275,1,1.6206002469375775
35730,2018-07-25 22:31:00.000,1751.53078,13.42063,69.8,51.0,88.4,9.37867,1915.06288,7,0.9141349855671603
35735,2018-07-25 22:36:00.000,1750.84035,13.37461,69.8,51.0,88.4,10.32758,1831.46075,3,2.1018133862139785
35740,2018-07-25 22:41:00.000,1751.87585,13.39262,69.8,51.0,88.4,9.85399,2058.657,7,0.7520945170403687
35745,2018-07-25 22:46:00.000,1736.89842,13.36861,69.8,51.0,88.4,9.22237,1958.96575,7,1.0862050041460107
35750,2018-07-25 22:51:00.000,1754.72736,13.3586,69.8,51.0,88.4,8.889660000000003,1440.79138,8,0.7178075291982593
35755,2018-07-25 22:56:00.000,1740.7553899999998,13.36661,69.8,51.0,87.4,9.47835,1529.49112,1,1.1583435045780952
35760,2018-07-25 23:01:00.000,1743.6818399999993,13.39862,69.8,51.0,87.4,8.09195,1299.4615,11,1.1496764804880362
35765,2018-07-25 23:06:00.000,1743.5166600000002,13.41863,69.8,51.0,87.4,9.81543,1572.56362,1,1.482292407431747
35770,2018-07-25 23:11:00.000,1742.4211100000002,13.42463,69.8,50.0,86.4,8.578289999999999,1581.41075,1,1.1489461937464687
35775,2018-07-25 23:16:00.000,1746.0680100000004,13.46065,69.8,50.0,86.4,8.84962,1766.79162,1,0.832213292042652
35780,2018-07-25 23:21:00.000,1763.94185,13.43264,69.8,50.0,86.4,7.70557,1296.28112,11,0.9481496957010539
35785,2018-07-25 23:26:00.000,1742.1961600000004,13.29257,69.8,50.0,85.4,7.0204,913.56812,0,0.9876227747298697
35790,2018-07-25 23:31:00.000,1748.21393,13.394620000000002,68.8,50.0,85.4,7.475219999999998,1066.07162,11,1.0432915600426937
35795,2018-07-25 23:36:00.000,1749.89495,13.42664,68.8,50.0,85.4,8.52229,1323.80588,8,0.4082160521194693
35800,2018-07-25 23:41:00.000,1739.2847399999996,13.39662,68.8,49.0,85.4,8.14401,1099.49287,11,0.9308101198502498
35805,2018-07-25 23:46:00.000,1748.5893199999996,13.3546,68.8,49.0,84.4,7.9710100000000015,1194.45175,11,0.417365849290581
35810,2018-07-25 23:51:00.000,1749.90982,13.42463,67.8,49.0,84.4,8.84914,1266.89675,8,0.8281113733421858
35815,2018-07-25 23:56:00.000,1723.4068100000004,13.22654,67.8,49.0,83.4,7.95012,905.42725,10,0.5214121697153205
35820,2018-07-26 00:01:00.000,1740.21498,13.32058,67.8,48.0,82.4,8.02167,922.60531,10,0.7149230927731567
35825,2018-07-26 00:06:00.000,1640.56591,12.50818,66.8,48.0,81.4,7.093260000000001,757.18894,0,1.307233691894619
35830,2018-07-26 00:11:00.000,1750.1349100000002,13.40863,66.8,48.0,80.4,7.18588,1059.22625,11,1.5380575476528893
35835,2018-07-26 00:16:00.000,1760.92531,13.400620000000002,66.8,48.0,80.4,8.192739999999999,1157.3556199999996,11,0.861018571158326
35840,2018-07-26 00:21:00.000,1741.17554,13.41063,66.8,47.0,79.4,7.73291,1261.3355,11,0.6787539248469489
35845,2018-07-26 00:26:00.000,1758.94442,13.36661,66.8,47.0,79.4,8.90502,1562.75238,1,0.792591978860482
35850,2018-07-26 00:31:00.000,1755.43265,13.36461,66.8,47.0,79.4,10.0619,1861.22762,7,1.4029877062851261
35855,2018-07-26 00:36:00.000,1760.15995,13.42063,66.8,47.0,78.4,10.12691,1957.77175,7,1.108268808682316
35860,2018-07-26 00:41:00.000,1742.73644,13.43064,66.8,47.0,78.4,9.92056,2029.7825,7,0.6990182760612113
35865,2018-07-26 00:46:00.000,1757.72873,13.384620000000002,66.8,47.0,78.4,9.57057,1832.81262,7,1.3130559052607713
35870,2018-07-26 00:51:00.000,1761.51063,13.47666,66.8,47.0,78.4,9.73404,1835.83138,7,1.2750888246305956
35875,2018-07-26 00:56:00.000,1740.6653,13.422629999999998,66.8,47.0,78.4,8.58612,1834.84525,1,1.5008772564724087
35880,2018-07-26 01:01:00.000,1739.1496,13.394620000000002,67.8,47.0,78.4,8.23564,1651.56025,1,1.6482937011058556
35885,2018-07-26 01:07:00.000,1764.15192,13.45265,67.8,47.0,78.4,9.34975,1709.91975,1,0.5471201241656227
35890,2018-07-26 01:12:00.000,1746.21816,13.400620000000002,67.8,47.0,78.4,9.99931,2061.35825,7,1.0064075105862225
35895,2018-07-26 01:17:00.000,1759.00433,13.44064,67.8,47.0,78.4,9.29457,1805.58662,1,1.00332750913911
35900,2018-07-26 01:22:00.000,1750.63028,13.412629999999998,67.8,47.0,78.4,10.16371,1992.20588,7,1.170928790082856
35905,2018-07-26 01:27:00.000,1752.44615,13.44464,67.8,47.0,78.4,9.49009,2002.69762,7,0.4500982479975894
35910,2018-07-26 01:32:00.000,1747.34375,13.422629999999998,67.8,47.0,78.4,10.30701,1889.11525,3,1.7477314501868768
35915,2018-07-26 01:37:00.000,1741.5658,13.28457,67.8,47.0,78.4,9.2848,1904.8775,7,1.1415255660025065
35920,2018-07-26 01:42:00.000,1742.6462,13.44665,67.8,47.0,79.4,9.12732,1764.67175,1,0.6637114444228389
35925,2018-07-26 01:47:00.000,1750.16494,13.39862,67.8,47.0,79.4,9.40521,1602.9668800000004,1,0.708095604260302
35931,2018-07-26 01:53:00.000,1767.88892,13.47466,67.8,47.0,79.4,9.40303,1585.91325,1,0.7794047635321054
35936,2018-07-26 01:58:00.000,1758.1790600000004,13.39662,67.8,47.0,79.4,7.65033,1558.5715,8,2.454305518476845
35941,2018-07-26 02:03:00.000,1751.23047,13.3446,67.8,47.0,79.4,7.5869399999999985,1250.96937,11,0.7297253554199566
35946,2018-07-26 02:08:00.000,1753.7668,13.406629999999998,67.8,47.0,79.4,8.431389999999999,1299.238,8,0.6629831639462176
35951,2018-07-26 02:13:00.000,1749.95487,13.39262,67.8,47.0,79.4,8.602269999999999,1344.011,8,0.19494213254793102
35956,2018-07-26 02:18:00.000,1764.81232,13.44264,67.8,47.0,79.4,8.38372,1423.83425,8,0.6786042881174197
35961,2018-07-26 02:23:00.000,1751.50075,13.44865,67.8,47.0,79.4,8.76517,1334.1715,8,0.332511500899969
35966,2018-07-26 02:28:00.000,1739.23969,13.406629999999998,67.8,47.0,79.4,9.10669,1738.59575,1,0.4870625329218437
35971,2018-07-26 02:33:00.000,1752.9563899999996,13.44464,67.8,47.0,79.4,9.63073,1741.94388,1,1.1157731893254852
35976,2018-07-26 02:38:00.000,1753.9468399999996,13.44464,67.8,47.0,79.4,8.926219999999997,1595.55475,1,0.5839711370137296
35981,2018-07-26 02:43:00.000,1747.2386399999998,13.43264,67.8,47.0,79.4,8.99216,1540.9905,1,0.8691202367906519
35986,2018-07-26 02:48:00.000,1739.3596699999996,13.394620000000002,67.8,47.0,79.4,9.47105,1380.8729999999998,8,1.6657045865045796
35991,2018-07-26 02:53:00.000,1748.75435,13.39262,67.8,47.0,79.4,8.07175,1298.76675,11,1.1219970110070103
35996,2018-07-26 02:58:00.000,1743.4117,13.37061,67.8,47.0,78.4,7.95252,1297.63025,11,1.0024677629593934
36001,2018-07-26 03:03:00.000,1751.17055,13.3546,67.8,47.0,78.4,8.55175,1089.61412,11,1.730531503291041
36006,2018-07-26 03:08:00.000,1745.07741,13.33659,66.8,47.0,78.4,7.56773,989.54456,10,1.1368196181724033
36011,2018-07-26 03:13:00.000,1698.9297399999996,13.02644,66.8,47.0,77.4,9.14932,858.5585,4,1.112731932845205
36016,2018-07-26 03:18:00.000,1413.3836,10.86337,65.8,47.0,77.4,9.00635,506.18556,4,1.5552593615427197
36021,2018-07-26 03:23:00.000,1350.15733,10.26507,64.8,46.0,75.4,9.56351,423.75359,4,1.419202337298818
36026,2018-07-26 03:28:00.000,1176.1463,9.00645,63.8,46.0,73.4,9.5894,189.29889,4,2.129358224685067
36031,2018-07-26 03:33:00.000,1168.4774699999996,8.9064,62.8,46.0,71.4,9.88349,157.9613,4,2.1612680454370956
36036,2018-07-26 03:38:00.000,1367.53595,10.41115,62.8,45.0,69.4,11.45077,394.06469,4,1.71319673247836
36041,2018-07-26 03:43:00.000,1278.87205,9.85287,62.8,45.0,68.4,11.23956,365.47288,4,1.6767454527136045
36046,2018-07-26 03:48:00.000,1177.69204,8.97644,61.8,45.0,66.4,10.65508,283.87581,4,1.7335230157808155
36051,2018-07-26 03:53:00.000,1149.19304,8.84037,60.8,44.0,64.4,10.68437,154.15483,4,2.1659193901128866
36056,2018-07-26 03:58:00.000,1268.90707,9.68279,60.8,44.0,63.4,12.06078,400.87728,4,2.106924845686578
36061,2018-07-26 04:03:00.000,1722.61142,13.1605,60.8,44.0,62.4,11.35485,883.6550599999998,4,1.0314726081813526
36066,2018-07-26 04:09:00.000,1742.39108,13.42664,60.8,43.0,61.4,11.09877,966.94862,4,0.946203329601619
36071,2018-07-26 04:14:00.000,1750.39003,13.43064,61.8,43.0,60.4,11.3279,1184.33912,4,1.6257404494581822
36076,2018-07-26 04:19:00.000,1518.61557,11.5377,61.8,43.0,59.4,9.80777,599.7964400000002,4,0.798389352072508
36081,2018-07-26 04:24:00.000,1239.38752,9.53471,61.8,43.0,58.4,10.61192,346.12391,4,1.5212040157566238
36086,2018-07-26 04:29:00.000,1165.73115,8.94242,60.8,43.0,58.4,9.95352,310.01022,4,1.6490788335035835
36091,2018-07-26 04:34:00.000,1143.79026,8.77634,60.8,42.0,57.4,9.72978,235.08233,4,1.9435670271757282
36096,2018-07-26 04:39:00.000,1083.32548,8.38614,59.8,42.0,56.4,9.47746,224.60338,4,2.055342640191561
36101,2018-07-26 04:44:00.000,1342.68364,10.30709,59.8,42.0,55.4,10.09784,429.16278,4,1.2320534794210842
36106,2018-07-26 04:49:00.000,1219.48773,9.35662,58.8,41.0,54.4,9.68603,290.92688,4,1.777988527079476
36111,2018-07-26 04:54:00.000,1323.47413,10.17903,58.8,41.0,54.4,9.1684,383.65359,4,1.7386427233720145
36116,2018-07-26 04:59:00.000,1118.26268,8.52822,58.8,41.0,53.4,8.010869999999999,224.01981,6,4.045148941579769
36121,2018-07-26 05:04:00.000,1579.33555,12.12599,58.8,41.0,53.4,8.38299,718.14844,10,1.5696400304361626
36126,2018-07-26 05:09:00.000,1601.5766,12.22204,58.8,40.0,52.4,7.71775,726.54425,10,0.9320049377375312
36131,2018-07-26 05:14:00.000,1113.4603,8.45218,58.8,40.0,52.4,8.49233,262.15291,6,4.715132011120007
36136,2018-07-26 05:19:00.000,1538.99556,11.78182,58.8,40.0,51.4,7.97192,592.72694,10,1.945918272458333
36141,2018-07-26 05:24:00.000,1669.26003,12.85836,58.8,40.0,51.4,7.83443,823.3874400000002,10,0.21566129068980727
36146,2018-07-26 05:29:00.000,1153.77025,8.79435,58.8,40.0,51.4,9.15043,189.44677,4,2.293822947243448
36151,2018-07-26 05:34:00.000,1118.15772,8.56223,58.8,40.0,51.4,8.19157,268.7675,6,4.124542314756372
36156,2018-07-26 05:39:00.000,1159.30796,8.860380000000003,57.8,39.0,50.4,8.5575,157.31313,6,5.3240544941329055
36161,2018-07-26 05:44:00.000,1177.73716,8.95843,57.8,39.0,50.4,9.20923,175.47914,4,2.309781069275899
36166,2018-07-26 05:49:00.000,1283.0891,9.83086,56.8,39.0,49.4,9.60082,347.74641,4,1.6306498746998126
36171,2018-07-26 05:54:00.000,1156.06641,8.86838,56.8,39.0,49.4,9.66083,164.61842,4,2.188207246157289
36176,2018-07-26 05:59:00.000,1088.65311,8.40615,56.8,39.0,49.4,8.08278,217.29931,6,4.199844564612713
36181,2018-07-26 06:04:00.000,1099.24831,8.48219,55.8,38.0,48.4,8.62531,89.89638000000002,6,5.791747894977998
36216,2018-07-26 06:39:00.000,1745.9478800000004,13.45465,52.8,37.0,44.4,7.4124,1366.2779999999998,11,1.6631043804285373
36221,2018-07-26 06:44:00.000,1738.72945,13.3466,54.8,37.0,44.4,8.63991,1328.2206199999996,8,0.28272807440555947
36226,2018-07-26 06:49:00.000,1763.56675,13.406629999999998,56.8,37.0,44.4,7.83698,1334.606,11,1.2240077754625307
36231,2018-07-26 06:54:00.000,1756.19801,13.43264,57.8,37.0,45.4,8.27909,1462.32025,8,1.01945589070371
36236,2018-07-26 06:59:00.000,1740.06497,13.394620000000002,57.8,38.0,46.4,8.86818,1217.02888,8,1.1699531492511996
36241,2018-07-26 07:04:00.000,1741.53577,13.3586,58.8,38.0,46.4,8.55845,1271.99988,8,0.7126299268250343
36277,2018-07-26 07:41:00.000,1742.61616,13.38262,62.8,40.0,50.4,10.05955,1701.64662,1,1.8191683432494568
36282,2018-07-26 07:46:00.000,1764.3770100000004,13.47866,62.8,40.0,51.4,8.62309,1407.49088,8,0.2955796590103662
36287,2018-07-26 07:51:00.000,1761.51063,13.47866,63.8,41.0,51.4,8.41669,1655.94012,1,1.3048302421871574
36292,2018-07-26 07:56:00.000,1736.34313,13.33059,63.8,41.0,52.4,9.13914,2054.72038,7,1.3865769826107155
36297,2018-07-26 08:01:00.000,1753.5565800000004,13.3486,63.8,42.0,52.4,8.3934,946.39456,10,1.4370507137747162
36302,2018-07-26 08:06:00.000,1763.82187,13.53869,63.8,42.0,53.4,8.61937,1833.10625,1,1.4514200700401223
36307,2018-07-26 08:11:00.000,1745.36271,13.32258,64.8,43.0,53.4,10.4113,2053.67038,3,1.09523259670488
36312,2018-07-26 08:16:00.000,1741.4456699999996,13.43864,64.8,44.0,54.4,9.78013,1851.59775,7,1.1626509290861398
36317,2018-07-26 08:21:00.000,1756.30312,13.46465,64.8,44.0,54.4,9.9125,1700.7993800000004,1,1.5430732672726981
36322,2018-07-26 08:26:00.000,1749.17449,13.39262,65.8,44.0,55.4,7.9439899999999986,1301.62838,11,1.0249056969231818
36327,2018-07-26 08:31:00.000,1755.49272,13.412629999999998,65.8,45.0,55.4,7.66975,1225.42488,11,0.47180629807787233
36332,2018-07-26 08:36:00.000,1689.21988,12.91438,65.8,45.0,55.4,6.6749800000000015,839.5145,0,0.23292882715271795
36337,2018-07-26 08:41:00.000,1755.34271,13.38662,65.8,45.0,56.4,8.82127,1542.03275,1,0.9934193625571226
36342,2018-07-26 08:46:00.000,1514.06832,11.5317,65.8,46.0,56.4,8.513110000000001,595.90088,10,2.408977941459268
36347,2018-07-26 08:51:00.000,1736.6433,13.24855,64.8,46.0,56.4,5.492000000000001,920.85825,0,2.3610437122079904
36352,2018-07-26 08:56:00.000,1770.30497,13.58471,64.8,46.0,56.4,9.53877,1372.8135,8,1.8005946252751057
36357,2018-07-26 09:01:00.000,1729.83,13.29057,64.8,46.0,56.4,7.149769999999998,915.7260000000001,0,1.2468802521891436
36362,2018-07-26 09:06:00.000,1752.59616,13.41463,64.8,46.0,56.4,8.45783,1036.89712,11,1.7455846047374663
36367,2018-07-26 09:11:00.000,1750.22515,13.41063,64.8,46.0,56.4,6.881289999999999,1056.05162,0,1.5901206173737676
36372,2018-07-26 09:16:00.000,1757.18846,13.3606,64.8,46.0,56.4,8.68666,1350.6670000000001,8,0.13988119635720603
36377,2018-07-26 09:21:00.000,1448.47089,11.09348,64.8,46.0,56.4,7.22445,526.6790599999998,6,1.199746541833834
36382,2018-07-26 09:26:00.000,1765.3974899999996,13.43064,64.8,46.0,56.4,8.51759,1340.797,8,0.33142212555978084
36387,2018-07-26 09:31:00.000,1760.7753,13.41463,64.8,46.0,56.4,7.86561,1359.594,11,1.4172787395437214
36392,2018-07-26 09:36:00.000,1752.70127,13.44865,64.8,47.0,56.4,8.84934,1665.7925,1,0.4849208321498338
36397,2018-07-26 09:41:00.000,1766.92835,13.52668,65.8,47.0,56.4,6.3282,981.14719,0,1.0639269954725414
36402,2018-07-26 09:46:00.000,1750.36,13.42463,65.8,47.0,56.4,9.20842,1883.83925,7,1.3932253375091943
36407,2018-07-26 09:51:00.000,1747.44857,13.3566,65.8,47.0,56.4,8.15743,1001.98794,10,1.3555814703256743
36412,2018-07-26 09:56:00.000,1737.88887,13.32859,65.8,47.0,56.4,6.688389999999999,1269.54362,11,2.4438371096677667
36417,2018-07-26 10:01:00.000,1745.2125600000004,13.38662,65.8,47.0,56.4,9.3324,1271.49075,8,1.5448322897852935
36422,2018-07-26 10:07:00.000,1747.35862,13.3546,65.8,47.0,56.4,9.41428,1868.42438,7,1.1623587521229597
36427,2018-07-26 10:12:00.000,1748.9043600000002,13.33659,65.8,47.0,56.4,8.033710000000001,927.90819,10,0.7610756767373732
36432,2018-07-26 10:17:00.000,1707.4538,13.17651,65.8,47.0,57.4,7.72155,894.37719,10,0.36136503867129716
36437,2018-07-26 10:22:00.000,1620.84616,12.46216,65.8,47.0,57.4,6.6908699999999985,765.13506,0,0.7409676452501479
36442,2018-07-26 10:27:00.000,1770.1998600000004,13.47666,65.8,47.0,57.4,9.18971,1676.0405,1,0.17197430417995743
36447,2018-07-26 10:32:00.000,1760.07,13.40863,65.8,47.0,57.4,8.63365,1375.68738,8,0.07021444692724116
36452,2018-07-26 10:37:00.000,1754.5471699999996,13.38262,66.8,47.0,57.4,8.92175,1495.3015,8,1.0743261607265548
36457,2018-07-26 10:42:00.000,1745.0325100000002,13.3566,66.8,47.0,57.4,5.14299,976.20988,0,3.173449981191836
36462,2018-07-26 10:47:00.000,1745.0175,13.30257,66.8,47.0,57.4,6.55154,985.95575,0,0.9472914613357932
36467,2018-07-26 10:52:00.000,1761.36062,13.48066,66.8,47.0,57.4,8.10161,1045.63638,11,1.1625807195247835
36472,2018-07-26 10:57:00.000,1772.75121,13.52668,66.8,47.0,57.4,6.77975,1343.5935,11,2.496536159449065
36477,2018-07-26 11:02:00.000,1751.5608100000004,13.45865,66.8,48.0,57.4,8.277610000000001,1160.4585,11,1.0370651036032756
36482,2018-07-26 11:07:00.000,1743.9369600000002,13.3486,66.8,48.0,58.4,9.88449,1771.92362,7,1.8751679142935376
36487,2018-07-26 11:12:00.000,1754.6372600000002,13.45065,66.8,48.0,58.4,8.82366,1103.83488,8,1.9325341888685987
36492,2018-07-26 11:17:00.000,1756.30312,13.41663,67.8,48.0,58.4,8.95105,1458.27675,8,0.8949325761970237
36497,2018-07-26 11:22:00.000,1742.1961600000004,13.43464,67.8,48.0,58.4,10.18111,2058.808,7,1.3579849342790202
36502,2018-07-26 11:27:00.000,1757.06848,13.48066,67.8,48.0,58.4,7.619210000000002,1151.9965,11,0.39334708163108073
36507,2018-07-26 11:32:00.000,1742.79635,13.33859,67.8,48.0,58.4,7.6604899999999985,1042.2435,11,1.019880165693155
36512,2018-07-26 11:37:00.000,1740.27518,13.37661,67.8,48.0,59.4,7.5998199999999985,1063.06087,11,0.9184145128110461
36517,2018-07-26 11:42:00.000,1736.14822,13.30257,67.8,48.0,59.4,9.2291,1993.4285,7,1.048040997900289
36522,2018-07-26 11:47:00.000,1739.37468,13.38662,67.8,48.0,59.4,7.63972,954.293,10,0.836960626435063
36527,2018-07-26 11:52:00.000,1778.7993,13.53269,67.8,48.0,59.4,10.86727,1881.02,3,1.240314878079896
36532,2018-07-26 11:57:00.000,1740.1400399999998,13.3586,67.8,48.0,59.4,10.29114,2057.17162,3,1.399780005078702
36537,2018-07-26 12:02:00.000,1786.16774,13.68276,67.8,49.0,60.4,9.82067,1957.04038,7,0.4318360546956253
36542,2018-07-26 12:07:00.000,1744.53714,13.38262,67.8,49.0,60.4,8.37549,1550.7585,8,1.4368201769664173
36547,2018-07-26 12:12:00.000,1728.64435,13.33059,67.8,49.0,60.4,10.34442,2034.0539999999999,3,1.222783243943543
36552,2018-07-26 12:17:00.000,1751.7859,13.502670000000002,68.8,49.0,60.4,9.1083,2060.042,7,1.4718017473890261
36557,2018-07-26 12:22:00.000,1751.0205399999998,13.41463,68.8,49.0,61.4,7.60274,1491.89488,8,2.308343612500269
36562,2018-07-26 12:27:00.000,1773.3964399999998,13.53269,68.8,49.0,61.4,9.54962,1686.59338,1,0.8503918498124118
36567,2018-07-26 12:32:00.000,1761.4806,13.54669,68.8,49.0,61.4,9.13803,1655.10538,1,0.09630092471655366
36572,2018-07-26 12:37:00.000,1763.58162,13.44264,68.8,50.0,61.4,8.08924,1175.10025,11,0.6343601934688904
36577,2018-07-26 12:42:00.000,1757.6387899999993,13.37061,68.8,50.0,62.4,8.53416,925.92238,10,1.6401981628105133
36582,2018-07-26 12:47:00.000,1746.44325,13.44464,68.8,50.0,62.4,8.22219,1463.9143800000004,8,1.1147321033957935
36587,2018-07-26 12:52:00.000,1727.84895,13.16651,68.8,50.0,62.4,10.17258,2026.779,7,1.2395649064248624
36592,2018-07-26 12:57:00.000,1747.50863,13.38862,68.8,50.0,62.4,9.17481,1685.0873800000004,1,0.18220006713671946
36597,2018-07-26 13:02:00.000,1749.5046899999998,13.400620000000002,68.8,50.0,62.4,8.90868,1996.50925,7,1.8080239268392346
36602,2018-07-26 13:08:00.000,1756.91833,13.42063,68.8,50.0,63.4,8.30296,1500.75025,8,1.193993315021044
36607,2018-07-26 13:13:00.000,1536.1442,11.82584,68.8,50.0,63.4,7.35035,642.26438,6,1.5214046678716624
36612,2018-07-26 13:18:00.000,1755.26748,13.48867,68.8,50.0,63.4,6.29303,1036.19344,0,1.4623078788797503
36617,2018-07-26 13:23:00.000,1753.21151,13.42463,68.8,50.0,63.4,8.61179,1252.98675,8,0.8284181798152087
36622,2018-07-26 13:28:00.000,1734.1069699999996,13.3626,68.8,51.0,63.4,8.08606,1372.35225,8,1.1465126356073996
36627,2018-07-26 13:33:00.000,1732.90645,13.34259,68.8,51.0,63.4,9.46078,1383.4115,8,1.6461066553095325
36632,2018-07-26 13:38:00.000,1749.78984,13.37861,68.8,51.0,63.4,10.72555,1918.16662,3,0.9240331961304368
36637,2018-07-26 13:43:00.000,1745.09258,13.30257,68.8,51.0,63.4,10.04285,1903.098,7,1.1261937001740834
36642,2018-07-26 13:48:00.000,1733.1916,13.34059,69.8,51.0,63.4,9.26656,1512.75988,1,1.0758827456121807
36647,2018-07-26 13:53:00.000,1729.04948,13.24855,69.8,51.0,63.4,8.61732,903.72894,10,1.7598890688298863
36652,2018-07-26 13:58:00.000,1726.8434899999993,13.198520000000002,69.8,51.0,64.4,9.24054,1609.69838,1,0.457500863307281
36657,2018-07-26 14:03:00.000,1739.5847600000004,13.38862,69.8,51.0,64.4,9.31697,2054.27925,7,1.016886265542695
36662,2018-07-26 14:08:00.000,1757.41355,13.46065,69.8,51.0,64.4,7.57557,1248.45662,11,0.7292399509549005
36667,2018-07-26 14:13:00.000,1766.4031,13.486670000000002,69.8,51.0,64.4,10.37647,1779.5839999999998,3,2.437326574695474
36672,2018-07-26 14:18:00.000,1751.53078,13.39662,69.8,51.0,64.4,8.831430000000003,1740.71,1,0.7213978996582479
36677,2018-07-26 14:23:00.000,1750.7353899999996,13.3626,69.8,52.0,64.4,8.53909,1800.4175,1,1.4012455202002603
36682,2018-07-26 14:28:00.000,1746.05299,13.33659,69.8,52.0,64.4,10.43576,2057.27962,3,1.0471807548261942
36687,2018-07-26 14:33:00.000,1766.5230800000004,13.508679999999998,69.8,52.0,64.4,8.38079,1713.079,1,1.4067099228648448
36692,2018-07-26 14:38:00.000,1752.04102,13.41663,69.8,52.0,64.4,8.71738,1575.27062,1,0.9557184244745719
36697,2018-07-26 14:43:00.000,1761.96095,13.53269,69.8,52.0,64.4,9.10014,1765.54538,1,0.6684231490908353
36702,2018-07-26 14:48:00.000,1742.1961600000004,13.40462,69.8,52.0,64.4,9.64652,1963.484,7,0.1977075781078461
36707,2018-07-26 14:53:00.000,1741.2956600000002,13.41863,69.8,52.0,64.4,8.71238,1325.93062,8,0.3231702920393259
36712,2018-07-26 14:58:00.000,1781.65052,13.52869,69.8,53.0,64.4,10.36778,1968.12088,3,1.2321506971593879
36717,2018-07-26 15:03:00.000,1750.6603100000002,13.38262,69.8,53.0,64.4,8.784189999999999,1422.48975,8,0.48109155807442056
36722,2018-07-26 15:08:00.000,1759.10944,13.41063,69.8,53.0,64.4,6.14089,998.418,0,1.406209621051998
36727,2018-07-26 15:13:00.000,1759.28948,13.518679999999998,69.8,53.0,64.4,8.87341,1650.43362,1,0.45199718083158663
